timestamp,equity,price
2000-11-16,99984,19
2000-11-17,99984,18.5
2000-11-20,99984,18.94
2000-11-21,99984,18.81
2000-11-22,99984,18.5
2000-11-24,99984,19.31
2000-11-27,99984,18.69
2000-11-28,99984,18.03
2000-11-29,99984,17.56
2000-11-30,99984,16.5
2000-12-01,99984,17.06
2000-12-04,99984,16.69
2000-12-05,99984,17
2000-12-06,99984,14.31
2000-12-07,99984,14.31
2000-12-08,99984,15.06
2000-12-11,99984,15.19
2000-12-12,99984,15.38
2000-12-13,99984,15
2000-12-14,99984,14.44
2000-12-15,99984,14.06
2000-12-18,99984,14.25
2000-12-19,99984,14
2000-12-20,99984,14.38
2000-12-21,99984,14.06
2000-12-22,99984,15
2000-12-26,99983.5,14.69
2000-12-27,99983.5,14.81
2000-12-28,99983.5,14.81
2000-12-29,99983.5,14.88
2001-01-02,99983.5,14.88
2001-01-03,99983,16.37
2001-01-04,99983,17.06
2001-01-05,99983,16.37
2001-01-08,99982.5,16.56
2001-01-09,99982.5,17.19
2001-01-10,99982.5,16.56
2001-01-11,99982.5,18
2001-01-12,99982.5,17.19
2001-01-16,99982,17.12
2001-01-17,99982,16.81
2001-01-18,99982,18.69
2001-01-19,99982,19.5
2001-01-22,99982,19.25
2001-01-23,99982,20.5
2001-01-24,99981.5,20.5
2001-01-25,99981.5,19.94
2001-01-26,99981.5,19.56
2001-01-29,99981.5,21.69
2001-01-30,99981.5,21.75
2001-01-31,99981.5,21.62
2001-02-01,99981.5,21.12
2001-02-02,99981,20.62
2001-02-05,99981,20.19
2001-02-06,99981,21.12
2001-02-07,99981,20.75
2001-02-08,99981,20.75
2001-02-09,99981,19.12
2001-02-12,99981,19.69
2001-02-13,99981,19.12
2001-02-14,99980.5,19.5
2001-02-15,99980.5,20.06
2001-02-16,99980.5,19
2001-02-20,99980.5,18.31
2001-02-21,99980.5,18.87
2001-02-22,99980,18.81
2001-02-23,99980,18.81
2001-02-26,99980,19.5
2001-02-27,99980,19.37
2001-02-28,99980,18.25
2001-03-01,99980,18.75
2001-03-02,99980,19.25
2001-03-05,99980,20.37
2001-03-06,99979.5,21.5
2001-03-07,99979.5,21.25
2001-03-08,99979.5,20.81
2001-03-09,99979.5,20.25
2001-03-12,99979.5,18.62
2001-03-13,99979.5,19.56
2001-03-14,99979,20.44
2001-03-15,99979,19.69
2001-03-16,99979,19.62
2001-03-19,99978.5,20.56
2001-03-20,99978.5,19.69
2001-03-21,99978.5,20.12
2001-03-22,99978.5,21.62
2001-03-23,99978.5,23
2001-03-26,99978.5,21.78
2001-03-27,99978.5,22.87
2001-03-28,99978,22.17
2001-03-29,99978,22.53
2001-03-30,99978,22.07
2001-04-02,99977.5,21.59
2001-04-03,99977.5,20.24
2001-04-04,99977.5,19.5
2001-04-05,99977.5,20.87
2001-04-06,99977,20.59
2001-04-09,99977,20.54
2001-04-10,99977,22.04
2001-04-11,99977,21.8
2001-04-12,99977,22.42
2001-04-16,99977,21.44
2001-04-17,99976.5,20.4
2001-04-18,99976.5,22.79
2001-04-19,99976.5,25.72
2001-04-20,99976.5,25.04
2001-04-23,99976.5,24.25
2001-04-24,99976.5,24.03
2001-04-25,99976,24.72
2001-04-26,99976,24.69
2001-04-27,99976,26.2
2001-04-30,99976,25.49
2001-05-01,99976,25.93
2001-05-02,99976,26.59
2001-05-03,99976,24.96
2001-05-04,99976,25.75
2001-05-07,99976,24.96
2001-05-08,99976,24.57
2001-05-09,99976,23.98
2001-05-10,99976,23
2001-05-11,99976,22.85
2001-05-14,99976,23.29
2001-05-15,99976,23.18
2001-05-16,99976,24.1
2001-05-17,99976,23.55
2001-05-18,99975.5,23.53
2001-05-21,99975.5,23.56
2001-05-22,99975.5,23.5
2001-05-23,99975.5,23.23
2001-05-24,99975.5,23.2
2001-05-25,99975.5,22.76
2001-05-29,99975.5,21.47
2001-05-30,99975.5,19.78
2001-05-31,99975.5,19.95
2001-06-01,99975.5,20.89
2001-06-04,99975.5,20.66
2001-06-05,99975.5,20.94
2001-06-06,99975.5,20.73
2001-06-07,99975.5,21.66
2001-06-08,99975.5,21.32
2001-06-11,99975.5,20.04
2001-06-12,99975.5,20.31
2001-06-13,99975.5,20.47
2001-06-14,99975.5,19.88
2001-06-15,99975,20.44
2001-06-18,99975,20.33
2001-06-19,99975,20.19
2001-06-20,99975,21.67
2001-06-21,99975,22.49
2001-06-22,99974.5,22.26
2001-06-25,99974.5,23.99
2001-06-26,99974.5,23.75
2001-06-27,99974.5,23.34
2001-06-28,99974.5,23.54
2001-06-29,99974.5,23.25
2001-07-02,99974.5,23.9
2001-07-03,99974,23.84
2001-07-05,99974,23.19
2001-07-06,99974,22.03
2001-07-09,99974,22.7
2001-07-10,99974,21.14
2001-07-11,99973.5,22.54
2001-07-12,99973.5,24.36
2001-07-13,99973.5,24.85
2001-07-16,99973,23.96
2001-07-17,99973,25.1
2001-07-18,99973,20.79
2001-07-19,99973,19.96
2001-07-20,99973,19.98
2001-07-23,99972.5,19.54
2001-07-24,99972.5,19.09
2001-07-25,99972.5,18.47
2001-07-26,99972,18.59
2001-07-27,99972,18.96
2001-07-30,99972,18.93
2001-07-31,99972,18.79
2001-08-01,99972,19.06
2001-08-02,99972,19.82
2001-08-03,99972,19.5
2001-08-06,99972,19.13
2001-08-07,99972,19.25
2001-08-08,99972,18.9
2001-08-09,99972,19.05
2001-08-10,99972,19.02
2001-08-13,99972,19.09
2001-08-14,99972,18.73
2001-08-15,99972,18.44
2001-08-16,99972,18.65
2001-08-17,99971.5,18.07
2001-08-20,99971.5,18.12
2001-08-21,99971.5,17.92
2001-08-22,99971.5,18.21
2001-08-23,99971.5,17.81
2001-08-24,99971.5,18.57
2001-08-27,99971.5,18.92
2001-08-28,99971.5,18.4
2001-08-29,99971.5,17.83
2001-08-30,99971.5,17.83
2001-08-31,99971.5,18.55
2001-09-04,99971.5,18.25
2001-09-05,99971.5,18.55
2001-09-06,99971.5,17.72
2001-09-07,99971.5,17.28
2001-09-10,99971,17.37
2001-09-17,99971,16.99
2001-09-18,99971,16.28
2001-09-19,99971,17.02
2001-09-20,99971,15.68
2001-09-21,99971,15.73
2001-09-24,99971,16.45
2001-09-25,99971,15.54
2001-09-26,99971,15.15
2001-09-27,99971,15.51
2001-09-28,99971,15.51
2001-10-01,99971,15.54
2001-10-02,99971,15.05
2001-10-03,99971,14.98
2001-10-04,99971,15.88
2001-10-05,99971,16.14
2001-10-08,99971,16.2
2001-10-09,99971,16
2001-10-10,99971,16.82
2001-10-11,99971,17.74
2001-10-12,99971,18.01
2001-10-15,99971,17.99
2001-10-16,99971,18.01
2001-10-17,99971,16.99
2001-10-18,99971,18
2001-10-19,99970.5,18.3
2001-10-22,99970.5,19.02
2001-10-23,99970.5,18.14
2001-10-24,99970.5,18.95
2001-10-25,99970,19.19
2001-10-26,99970,18.67
2001-10-29,99970,17.63
2001-10-30,99970,17.6
2001-10-31,99970,17.56
2001-11-01,99970,18.59
2001-11-02,99970,18.57
2001-11-05,99969.5,19.07
2001-11-06,99969.5,19.57
2001-11-07,99969.5,19.59
2001-11-08,99969.5,18.71
2001-11-09,99969.5,18.71
2001-11-12,99969.5,18.75
2001-11-13,99969.5,19.37
2001-11-14,99969.5,19.61
2001-11-15,99969.5,19.45
2001-11-16,99969.5,18.97
2001-11-19,99969.5,20
2001-11-20,99969.5,19.53
2001-11-21,99969.5,19.68
2001-11-23,99969,19.84
2001-11-26,99969,21.37
2001-11-27,99969,21
2001-11-28,99969,20.53
2001-11-29,99969,20.42
2001-11-30,99969,21.3
2001-12-03,99969,21.05
2001-12-04,99969,22.4
2001-12-05,99969,23.76
2001-12-06,99969,22.78
2001-12-07,99968.5,22.54
2001-12-10,99968.5,22.54
2001-12-11,99968.5,21.78
2001-12-12,99968.5,21.49
2001-12-13,99968.5,21
2001-12-14,99968.5,20.39
2001-12-17,99968.5,20.62
2001-12-18,99968.5,21.01
2001-12-19,99968.5,21.62
2001-12-20,99968.5,20.67
2001-12-21,99968.5,21
2001-12-24,99968.5,21.36
2001-12-26,99968.5,21.49
2001-12-27,99968.5,22.07
2001-12-28,99968.5,22.43
2001-12-31,99968.5,21.9
2002-01-02,99968.5,23.3
2002-01-03,99968.5,23.58
2002-01-04,99968.5,23.69
2002-01-07,99968.5,22.9
2002-01-08,99968.5,22.61
2002-01-09,99968.5,21.65
2002-01-10,99968.5,21.23
2002-01-11,99968.5,21.05
2002-01-14,99968.5,21.15
2002-01-15,99968.5,21.7
2002-01-16,99968.5,20.78
2002-01-17,99968.5,22.48
2002-01-18,99968.5,22.17
2002-01-22,99968.5,21.82
2002-01-23,99968.5,23.02
2002-01-24,99968.5,23.21
2002-01-25,99968.5,23.25
2002-01-28,99968.5,23.27
2002-01-29,99968,23.07
2002-01-30,99968,24.09
2002-01-31,99968,24.72
2002-02-01,99968,24.41
2002-02-04,99968,25.35
2002-02-05,99968,25.45
2002-02-06,99968,24.67
2002-02-07,99968,24.3
2002-02-08,99968,24.03
2002-02-11,99968,24.98
2002-02-12,99968,24.71
2002-02-13,99968,25.01
2002-02-14,99967.5,24.6
2002-02-15,99967.5,23.9
2002-02-19,99967.5,22.62
2002-02-20,99967.5,23.13
2002-02-21,99967.5,21.5
2002-02-22,99967.5,22.74
2002-02-25,99967.5,23.81
2002-02-26,99967.5,23.67
2002-02-27,99967.5,21.96
2002-02-28,99967.5,21.7
2002-03-01,99967.5,23.45
2002-03-04,99967.5,24.29
2002-03-05,99967.5,23.53
2002-03-06,99967.5,24.07
2002-03-07,99967.5,24.38
2002-03-08,99967.5,24.66
2002-03-11,99967.5,25.06
2002-03-12,99967.5,24.72
2002-03-13,99967.5,24.49
2002-03-14,99967.5,24.43
2002-03-15,99967.5,24.95
2002-03-18,99967.5,24.74
2002-03-19,99967.5,24.85
2002-03-20,99967.5,24.92
2002-03-21,99967.5,24.27
2002-03-22,99967.5,24.09
2002-03-25,99967.5,23.35
2002-03-26,99967.5,23.46
2002-03-27,99967,23.47
2002-03-28,99967,23.67
2002-04-01,99967,24.46
2002-04-02,99967,24.07
2002-04-03,99967,23.75
2002-04-04,99967,24.9
2002-04-05,99967,24.74
2002-04-08,99966.5,24.56
2002-04-09,99966.5,24.1
2002-04-10,99966.5,24.66
2002-04-11,99966.5,24.86
2002-04-12,99966,25.06
2002-04-15,99966,25
2002-04-16,99966,25.74
2002-04-17,99966,26.11
2002-04-18,99966,25.41
2002-04-19,99966,24.98
2002-04-22,99965.5,24.53
2002-04-23,99965.5,24.25
2002-04-24,99965.5,23.77
2002-04-25,99965.5,24.12
2002-04-26,99965.5,23.01
2002-04-29,99965,23.96
2002-04-30,99965,24.27
2002-05-01,99965,23.98
2002-05-02,99965,23.69
2002-05-03,99964.5,23.51
2002-05-06,99964.5,22.65
2002-05-07,99964.5,22.47
2002-05-08,99964.5,24.37
2002-05-09,99964,24.19
2002-05-10,99964,23.32
2002-05-13,99964,23.94
2002-05-14,99963.5,25.61
2002-05-15,99963.5,25.28
2002-05-16,99963.5,25.21
2002-05-17,99963.5,25.01
2002-05-20,99963.5,24.74
2002-05-21,99963.5,23.46
2002-05-22,99963.5,24.32
2002-05-23,99963.5,25.18
2002-05-24,99963.5,24.15
2002-05-28,99963.5,23.98
2002-05-29,99963.5,23.98
2002-05-30,99963.5,24.2
2002-05-31,99963.5,23.3
2002-06-03,99963.5,22.91
2002-06-04,99963.5,22.78
2002-06-05,99963.5,22.72
2002-06-06,99963.5,22.16
2002-06-07,99963.5,21.4
2002-06-10,99963.5,21.48
2002-06-11,99963.5,20.46
2002-06-12,99963.5,20.09
2002-06-13,99963.5,19.54
2002-06-14,99963.5,20.1
2002-06-17,99963.5,20.54
2002-06-18,99963.5,20.15
2002-06-19,99963,17.12
2002-06-20,99963,17.11
2002-06-21,99963,16.85
2002-06-24,99963,17.27
2002-06-25,99963,17.14
2002-06-26,99963,16.55
2002-06-27,99963,17.06
2002-06-28,99962.5,17.72
2002-07-01,99962.5,17.06
2002-07-02,99962.5,16.94
2002-07-03,99962.5,17.55
2002-07-05,99962.5,18.74
2002-07-08,99962.5,18.01
2002-07-09,99962.5,17.53
2002-07-10,99962.5,17.32
2002-07-11,99962.5,18.3
2002-07-12,99962.5,17.5
2002-07-15,99962.5,18.23
2002-07-16,99962.5,17.86
2002-07-17,99962.5,15.63
2002-07-18,99962.5,14.99
2002-07-19,99962.5,14.96
2002-07-22,99962.5,14.92
2002-07-23,99962.5,14.47
2002-07-24,99962.5,15.2
2002-07-25,99962.5,14.36
2002-07-26,99962.5,14.34
2002-07-29,99962.5,15.02
2002-07-30,99962.5,15.43
2002-07-31,99962.5,15.26
2002-08-01,99962,14.8
2002-08-02,99962,14.45
2002-08-05,99962,13.99
2002-08-06,99962,14.74
2002-08-07,99962,15.03
2002-08-08,99962,15.3
2002-08-09,99961.5,15
2002-08-12,99961.5,14.99
2002-08-13,99961.5,14.59
2002-08-14,99961.5,15.17
2002-08-15,99961.5,15.61
2002-08-16,99961.5,15.81
2002-08-19,99961.5,15.98
2002-08-20,99961,15.91
2002-08-21,99961,16.12
2002-08-22,99961,15.97
2002-08-23,99961,15.73
2002-08-26,99961,15.53
2002-08-27,99961,14.85
2002-08-28,99960.5,14.7
2002-08-29,99960.5,14.7
2002-08-30,99960.5,14.75
2002-09-03,99960.5,14.05
2002-09-04,99960.5,14.48
2002-09-05,99960.5,14.18
2002-09-06,99960,14.38
2002-09-09,99960,14.37
2002-09-10,99960,14.33
2002-09-11,99959.5,14.29
2002-09-12,99959.5,14.14
2002-09-13,99959.5,14.17
2002-09-16,99959.5,14.5
2002-09-17,99959.5,14.8
2002-09-18,99959,15.02
2002-09-19,99959,14.58
2002-09-20,99959,14.87
2002-09-23,99958.5,14.85
2002-09-24,99958.5,14.64
2002-09-25,99958.5,14.93
2002-09-26,99958.5,14.7
2002-09-27,99958.5,14.72
2002-09-30,99958.5,14.5
2002-10-01,99958.5,14.51
2002-10-02,99958.5,14.17
2002-10-03,99958.5,14.3
2002-10-04,99958.5,14.03
2002-10-07,99958.5,13.77
2002-10-08,99958.5,13.69
2002-10-09,99958.5,13.6
2002-10-10,99958.5,14.12
2002-10-11,99958.5,14.51
2002-10-14,99958.5,14.77
2002-10-15,99958.5,15.16
2002-10-16,99958.5,14.56
2002-10-17,99958.5,14.11
2002-10-18,99958.5,14.34
2002-10-21,99958.5,14.56
2002-10-22,99958.5,14.7
2002-10-23,99958.5,14.88
2002-10-24,99958.5,14.69
2002-10-25,99958.5,15.42
2002-10-28,99958.5,15.61
2002-10-29,99958.5,15.44
2002-10-30,99958.5,15.98
2002-10-31,99958.5,16.07
2002-11-01,99958.5,16.36
2002-11-04,99958,16.89
2002-11-05,99958,16.9
2002-11-06,99958,17.22
2002-11-07,99958,16
2002-11-08,99958,15.84
2002-11-11,99958,15.16
2002-11-12,99958,15.64
2002-11-13,99958,15.59
2002-11-14,99957.5,16.3
2002-11-15,99957.5,15.95
2002-11-18,99957.5,15.65
2002-11-19,99957.5,15.27
2002-11-20,99957.5,15.53
2002-11-21,99957.5,16.35
2002-11-22,99957.5,16.01
2002-11-25,99957.5,15.97
2002-11-26,99957.5,15.41
2002-11-27,99957.5,15.72
2002-11-29,99957.5,15.5
2002-12-02,99957.5,15.18
2002-12-03,99957.5,15.16
2002-12-04,99957.5,14.97
2002-12-05,99957.5,14.63
2002-12-06,99957.5,14.95
2002-12-09,99957.5,14.75
2002-12-10,99957.5,15.28
2002-12-11,99957.5,15.49
2002-12-12,99957.5,15.19
2002-12-13,99957.5,14.79
2002-12-16,99957.5,14.85
2002-12-17,99957.5,15.08
2002-12-18,99957.5,14.57
2002-12-19,99957.5,14.2
2002-12-20,99957.5,14.14
2002-12-23,99957.5,14.49
2002-12-24,99957.5,14.36
2002-12-26,99957.5,14.4
2002-12-27,99957.5,14.06
2002-12-30,99957,14.07
2002-12-31,99957,14.33
2003-01-02,99957,14.8
2003-01-03,99957,14.9
2003-01-06,99957,14.9
2003-01-07,99957,14.85
2003-01-08,99957,14.55
2003-01-09,99956.5,14.68
2003-01-10,99956.5,14.72
2003-01-13,99956.5,14.63
2003-01-14,99956.5,14.61
2003-01-15,99956.5,14.43
2003-01-16,99956.5,14.62
2003-01-17,99956.5,14.1
2003-01-21,99956,14.02
2003-01-22,99956,13.88
2003-01-23,99956,14.17
2003-01-24,99956,13.8
2003-01-27,99956,14.13
2003-01-28,99955.5,14.58
2003-01-29,99955.5,14.58
2003-01-30,99955.5,14.32
2003-01-31,99955.5,14.36
2003-02-03,99955.5,14.66
2003-02-04,99955.5,14.6
2003-02-05,99955.5,14.45
2003-02-06,99955,14.43
2003-02-07,99955,14.15
2003-02-10,99955,14.35
2003-02-11,99954.5,14.35
2003-02-12,99954.5,14.39
2003-02-13,99954.5,14.54
2003-02-14,99954.5,14.67
2003-02-18,99954.5,15.27
2003-02-19,99954,14.85
2003-02-20,99954,14.77
2003-02-21,99954,15
2003-02-24,99954,14.74
2003-02-25,99954,15.02
2003-02-26,99954,14.5
2003-02-27,99954,14.86
2003-02-28,99954,15.01
2003-03-03,99953.5,14.65
2003-03-04,99953.5,14.56
2003-03-05,99953.5,14.62
2003-03-06,99953.5,14.56
2003-03-07,99953.5,14.53
2003-03-10,99953,14.37
2003-03-11,99953,14.23
2003-03-12,99953,14.22
2003-03-13,99952.5,14.72
2003-03-14,99952.5,14.78
2003-03-17,99952.5,15.01
2003-03-18,99952.5,15
2003-03-19,99952,14.95
2003-03-20,99952,14.91
2003-03-21,99952,15
2003-03-24,99952,14.37
2003-03-25,99952,14.55
2003-03-26,99952,14.41
2003-03-27,99952,14.49
2003-03-28,99951.5,14.57
2003-03-31,99951.5,14.14
2003-04-01,99951.5,14.16
2003-04-02,99951.5,14.6
2003-04-03,99951,14.46
2003-04-04,99951,14.41
2003-04-07,99951,14.49
2003-04-08,99951,14.45
2003-04-09,99950.5,14.19
2003-04-10,99950.5,14.37
2003-04-11,99950.5,13.2
2003-04-14,99950,13.58
2003-04-15,99950,13.39
2003-04-16,99950,13.24
2003-04-17,99949.5,13.12
2003-04-21,99949.5,13.14
2003-04-22,99949.5,13.51
2003-04-23,99949.5,13.58
2003-04-24,99949.5,13.44
2003-04-25,99949.5,13.35
2003-04-28,99949.5,13.86
2003-04-29,99949,14.06
2003-04-30,99949,14.22
2003-05-01,99949,14.36
2003-05-02,99949,14.45
2003-05-05,99949,16.09
2003-05-06,99949,17.5
2003-05-07,99949,17.65
2003-05-08,99949,18
2003-05-09,99949,18.3
2003-05-12,99949,18.56
2003-05-13,99949,18.67
2003-05-14,99949,18.55
2003-05-15,99949,18.73
2003-05-16,99949,18.8
2003-05-19,99949,18.1
2003-05-20,99949,17.79
2003-05-21,99949,17.85
2003-05-22,99949,18.24
2003-05-23,99949,18.32
2003-05-27,99949,18.88
2003-05-28,99949,18.28
2003-05-29,99949,18.1
2003-05-30,99949,17.95
2003-06-02,99949,17.45
2003-06-03,99948.5,17.31
2003-06-04,99948.5,17.6
2003-06-05,99948.5,17.64
2003-06-06,99948.5,17.15
2003-06-09,99948.5,16.79
2003-06-10,99948,17.18
2003-06-11,99948,17.45
2003-06-12,99948,17.77
2003-06-13,99948,17.42
2003-06-16,99948,18.27
2003-06-17,99948,18.19
2003-06-18,99947.5,19.12
2003-06-19,99947.5,19.14
2003-06-20,99947.5,19.2
2003-06-23,99947.5,19.06
2003-06-24,99947.5,18.78
2003-06-25,99947.5,19.09
2003-06-26,99947.5,19.29
2003-06-27,99947.5,18.73
2003-06-30,99947.5,19.06
2003-07-01,99947.5,19.09
2003-07-02,99947.5,19.27
2003-07-03,99947.5,19.13
2003-07-07,99947.5,19.87
2003-07-08,99947.5,20.4
2003-07-09,99947.5,19.89
2003-07-10,99947.5,19.58
2003-07-11,99947.5,19.85
2003-07-14,99947.5,19.9
2003-07-15,99947.5,19.61
2003-07-16,99947.5,19.87
2003-07-17,99947,20.9
2003-07-18,99947,20.859
2003-07-21,99947,20.61
2003-07-22,99947,20.8
2003-07-23,99947,20.79
2003-07-24,99947,20.51
2003-07-25,99947,21.54
2003-07-28,99947,20.99
2003-07-29,99947,20.72
2003-07-30,99947,20.28
2003-07-31,99947,21.08
2003-08-01,99947,20.73
2003-08-04,99947,21.21
2003-08-05,99947,20.38
2003-08-06,99947,19.63
2003-08-07,99947,19.93
2003-08-08,99947,19.64
2003-08-11,99947,19.66
2003-08-12,99947,19.7
2003-08-13,99947,20.18
2003-08-14,99947,19.97
2003-08-15,99947,19.71
2003-08-18,99947,20.34
2003-08-19,99947,20.32
2003-08-20,99947,21.01
2003-08-21,99947,21.68
2003-08-22,99947,20.88
2003-08-25,99947,20.86
2003-08-26,99947,21.05
2003-08-27,99947,21.48
2003-08-28,99946.5,22.19
2003-08-29,99946.5,22.61
2003-09-02,99946.5,22.85
2003-09-03,99946.5,22.95
2003-09-04,99946.5,22.83
2003-09-05,99946.5,22.5
2003-09-08,99946,22.74
2003-09-09,99946,22.37
2003-09-10,99946,22.18
2003-09-11,99946,22.56
2003-09-12,99946,23.1
2003-09-15,99946,22.21
2003-09-16,99946,22.36
2003-09-17,99946,22.12
2003-09-18,99946,22.88
2003-09-19,99946,22.58
2003-09-22,99946,22.08
2003-09-23,99946,22.43
2003-09-24,99946,21.32
2003-09-25,99946,20.43
2003-09-26,99946,20.69
2003-09-29,99946,21.3
2003-09-30,99946,20.72
2003-10-01,99946,20.79
2003-10-02,99946,20.57
2003-10-03,99946,21.69
2003-10-06,99946,22.29
2003-10-07,99946,23.22
2003-10-08,99945.5,23.06
2003-10-09,99945.5,23.45
2003-10-10,99945.5,23.68
2003-10-13,99945.5,24.35
2003-10-14,99945.5,24.55
2003-10-15,99945.5,24.82
2003-10-16,99945.5,23.25
2003-10-17,99945.5,22.75
2003-10-20,99945.5,23.22
2003-10-21,99945.5,23.18
2003-10-22,99945.5,22.76
2003-10-23,99945.5,22.99
2003-10-24,99945.5,22.6
2003-10-27,99945.5,22.6
2003-10-28,99945.5,23.72
2003-10-29,99945.5,23.69
2003-10-30,99945.5,23.09
2003-10-31,99945.5,22.89
2003-11-03,99945.5,23.15
2003-11-04,99945.5,22.91
2003-11-05,99945.5,23.03
2003-11-06,99945.5,23.12
2003-11-07,99945,22.5
2003-11-10,99945,21.9
2003-11-11,99945,21.54
2003-11-12,99944.5,22.33
2003-11-13,99944.5,22.42
2003-11-14,99944.5,21.46
2003-11-17,99944,21.13
2003-11-18,99944,20.41
2003-11-19,99944,20.4199
2003-11-20,99944,20.375
2003-11-21,99944,20.28
2003-11-24,99944,21.15
2003-11-25,99943.5,20.68
2003-11-26,99943.5,20.72
2003-11-28,99943.5,20.91
2003-12-01,99943.5,21.71
2003-12-02,99943,21.54
2003-12-03,99943,21.03
2003-12-04,99943,21.15
2003-12-05,99942.5,20.85
2003-12-08,99942.5,21.05
2003-12-09,99942.5,20.45
2003-12-10,99942.5,20.38
2003-12-11,99942.5,21.21
2003-12-12,99942.5,20.89
2003-12-15,99942.5,20.17
2003-12-16,99942.5,20.12
2003-12-17,99942.5,19.88
2003-12-18,99942.5,20.04
2003-12-19,99942.5,19.7
2003-12-22,99942.5,19.85
2003-12-23,99942.5,19.81
2003-12-24,99942.5,20.41
2003-12-26,99942.5,20.78
2003-12-29,99942.5,21.15
2003-12-30,99942.5,21.28
2003-12-31,99942.5,21.37
2004-01-02,99942.5,21.28
2004-01-05,99942.5,22.17
2004-01-06,99942.5,22.09
2004-01-07,99942.5,22.59
2004-01-08,99942.5,23.36
2004-01-09,99942.5,23
2004-01-12,99942.5,23.73
2004-01-13,99942,24.12
2004-01-14,99942,24.2
2004-01-15,99942,22.85
2004-01-16,99942,22.72
2004-01-20,99942,22.73
2004-01-21,99942,22.61
2004-01-22,99941.5,22.18
2004-01-23,99941.5,22.56
2004-01-26,99941.5,23.01
2004-01-27,99941.5,23.07
2004-01-28,99941.5,22.52
2004-01-29,99941.5,22.68
2004-01-30,99941.5,22.56
2004-02-02,99941.5,22.32
2004-02-03,99941.5,22.26
2004-02-04,99941.5,21.79
2004-02-05,99941.5,22.42
2004-02-06,99941.5,22.71
2004-02-09,99941.5,22.667
2004-02-10,99941.5,22.98
2004-02-11,99941.5,23.8
2004-02-12,99941.5,23.73
2004-02-13,99941.5,23
2004-02-17,99941,23.16
2004-02-18,99941,23.26
2004-02-19,99941,22.47
2004-02-20,99941,22.4
2004-02-23,99941,22.19
2004-02-24,99941,22.36
2004-02-25,99941,22.81
2004-02-26,99941,23.04
2004-02-27,99941,23.92
2004-03-01,99941,24.02
2004-03-02,99941,23.81
2004-03-03,99941,23.92
2004-03-04,99941,25.16
2004-03-05,99941,26.74
2004-03-08,99941,26
2004-03-09,99941,27.1
2004-03-10,99941,27.68
2004-03-11,99941,27.15
2004-03-12,99941,27.56
2004-03-15,99941,26.45
2004-03-16,99940.5,25.82
2004-03-17,99940.5,26.19
2004-03-18,99940.5,25.67
2004-03-19,99940.5,25.86
2004-03-22,99940.5,25.86
2004-03-23,99940.5,25.29
2004-03-24,99940.5,25.5
2004-03-25,99940.5,26.87
2004-03-26,99940.5,27.04
2004-03-29,99940.5,27.91
2004-03-30,99940.5,27.92
2004-03-31,99940,27.04
2004-04-01,99940,27.11
2004-04-02,99940,27.5
2004-04-05,99940,28.32
2004-04-06,99940,27.83
2004-04-07,99940,27.31
2004-04-08,99939.5,27.53
2004-04-12,99939.5,28.04
2004-04-13,99939.5,26.93
2004-04-14,99939.5,26.64
2004-04-15,99939,29.3
