Symbol,Start Value,End Value,Total Return %,Sharpe Ratio,Max Drawdown %,Win Rate %,Profit Factor,Avg R/R
UNH,1000,6122.200000000001,512.22,0.9463800800110018,27.391315130322642,92.85714285714286,11.699285559644949,2.543322947748902
ASML,1000,2821.3999999999987,182.13999999999987,0.6162708315432847,37.459182086767235,78.37837837837837,3.5255130338324996,0.8226197078942499
PEP,1000,1850.6999999999994,85.06999999999994,0.42930082272733633,25.914695775217297,65.9090909090909,2.8227983715448883,1.3173059067209478
BX,1000,1708.0999999999988,70.80999999999989,0.3100531087442897,18.35885486018643,65.9090909090909,2.6877555412093814,1.2542859192310443
KDP,1000,1703.1000000000008,70.31000000000007,0.7086641105555247,9.665928564551841,82.6086956521739,6.353428786736998,1.3375639551025258
